3.94765670333588,3.5157723732070876
0.7057107980745647,2.0280475592736735
2.4850222910979696,4.187609450550905
3.5855282143508123,1.5800495514121264
3.7562768503773007,2.9357855067598644
1.4482617479812028,3.950125266503257
9.960881929138523,8.180685795915798
7.485179112757138,9.032804084804813
8.291839428594912,8.032580134133
6.240204054829696,6.048268686935312
7.901630155444353,6.370007652769931
6.590878887171303,6.844423254213687
7.644705037259483,6.594138285194126
8.45586737230552,6.132818733474453
8.752197363572815,5.3680007612750575
7.650395578528665,9.789410322398915
7.946676670275085,7.76369846829091
7.327816321692308,6.115830719936286
7.837002593664765,5.9404588544596875
7.877319135441571,6.39396418795201
9.439167720481102,9.047584061838426
9.181592310236509,5.709353885442007
7.867403843838572,6.8359708018706735
14.208658018843117,12.15146335653513
14.940068333174509,12.09438114074416
10.836893969967349,11.429240377100573
13.185267260217142,13.356189987077297
12.252514738790126,14.807425758002118
11.901858989927005,11.380378039257938
12.847368365396195,10.670432504515901
14.886236719238163,12.312940142962002
11.893469050957021,11.795179703066312
10.706644254530149,13.368716537160381
12.493803929772435,14.053774659820224
12.61347779431927,11.104019093567581
11.703070458530293,11.424484038264215
13.853333245124961,13.629383404176586
13.530743393662167,14.785927590280561
12.14661961114805,12.369394287026747
13.192839291545795,14.537642338886881
12.975685913841986,14.873772357280924
14.417420455876117,13.278514419742407
17.99721608053734,19.046191201063984
19.562088071568386,15.656869857659531
15.091835147825446,19.386558570882645
15.067333633397972,15.58155144402763
19.020597375965217,15.097563991900573
15.39584583925251,17.52460808765211
16.28146125010225,17.129670689604886
17.757347895048156,19.62038270337046
